label,text
neutro,@chefkiwilimon @eldeforma @juanfutbol @yuyacst #MenosPostsMasApoyo #MenosPostsMasAyuda @Pamallier @werevertumorro… https://t.co/A3vwaUMljA
neutro,@yuyacst @benshorts Yuya xfa comparte esta escuela de trabajo social y enfermeria 😇 https://t.co/4wRtxL0AK5
neutro,@yuyacst https://t.co/m9mpboggcO
neutro,@yuyacst @UniNoticias @rix @ChumelTorres RT RT RT https://t.co/JrRBseFlH8
positivo,"@yuyacst Quiero ir...!!🙏❤ A ver si voy , me escapare de mi casa :'v"
neutro,"@betopasillas @yuyacst  estos son los municipios de Morelos que están afectados, algunos no tienen nada de ayuda.😭… https://t.co/WRaq7xsDve"
neutro,@yuyacst @betopasillas  https://t.co/zxnzr1Mqct
neutro,@IngArmandoSoto @yuyacst  https://t.co/iWf8kT8Yf3
neutro,"Recolección de Víveres mañana en #Cuernavaca a partir de las 9am ¡Gracias, @yuyacst ! Y a todos. #Sismomexico2017 https://t.co/mOi2hlrvuL"
neutro,@yuyacst ¿Alguien tiene información de un refugio para animales en #Morelos ?
neutro,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow #Morelostenecesita #MorelosEstaDePie
positivo,Como los amo @yuyacst @betopasillas https://t.co/TPIBZJdWsN
neutro,@ElJuanpaZurita @PPTeamRafa @masavi6 @CaELiKe @PPTeamKaren @Tabatajalilreal @elcapiperez @luisitorey… https://t.co/Bf5SZz6PiG
positivo,@geeraardoomtz @wojiaoanais @betopasillas @yuyacst Gracias man! 🙏🏼🙏🏼🙏🏼
neutro,@yuyacst Municipios y comunidades que necesitan ayuda en Morelos https://t.co/VcfgqlVbpw
neutro,"@yuyacst Lee estos tweets, por favor!! https://t.co/qLV5dP0kEb"
neutro,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow Por favor ayuden a esta nob… https://t.co/6I3jyeTirx
positivo,@yuyacst la mejor!
neutro,@benshorts @yuyacst Y eso
positivo,Siii @yuyacst https://t.co/hFxYqMDlpW
neutro,"@yuyacst en #Zacatepec hay escasez de alimentos y las tiendas están cerradas, puedes llevar ahí una parte de lo que recolectes porfavoor🙏🙏"
neutro,@yuyacst Por favor me ayudas con rt ❤ Lo acabo de ver en facebook. Por favor https://t.co/vpSuILNqYq
neutro,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow Y de verdad seria bueno que… https://t.co/TxtbfGeA6w
neutro,"@yuyacst por ahora hay comida suficiente, lo que urge es herramientas  (cascos, guantes, palas, picos, lámparas, ci… https://t.co/CoyPCb5vKe"
neutro,"@yuyacst Ayuda! Por favor, difundan  https://t.co/YsvG23TtOp"
neutro,"@yuyacst Lee estos tweets por favor, te amo https://t.co/qLV5dP0kEb"
neutro,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow Nuestra prepa esta organiza… https://t.co/DCkNo5kwSx
neutro,@yuyacst @camilademo
positivo,@yuyacst Te amamos
positivo,@CRACUP @yuyacst En donde se ubican yo tengo muchísimas lonas 🙌❤
positivo,@yuyacst Te amo ❤ estoy tan orgullosa de todo lo que haces ❤
neutro,"@yuyacst Es solo una sugerencia, no te estreses mucho, por el momento descansa y duerme bien, no te preocupes por subir vídeo tampoco"
neutro,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow Yo soy morelense y de verda… https://t.co/qBwsortOm3
neutro,11:11 @yuyacst  #AzuMakeUp #YoanaMarlenStyle #KCAArgentina
positivo,@yuyacst https://t.co/lNwXnEvYwk firmen esta petición por favor su firma es de gran ayuda :)
neutro,@ariannafarfan2 @Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT… https://t.co/WJcx76HHf2
positivo,"@yuyacst Y que cada persona lleve una cantidad mínima de cosas que puedan servirle a los afectados, con la segurida… https://t.co/B13IHAiiKh"
positivo,@LuisitoComunica @werevertumorro @yuyacst @AlexXxStrecci @CaELiKe @YosStoP @DebRyanShow Por favor ayuden a esta nob… https://t.co/QZFJHFMIwV
neutro,@wojiaoanais @betopasillas @yuyacst @manuelantoniio estos centros de acopio van a Morelos
neutro,"@yuyacst Sé que es más difícil transportar las cosas de aquí a las zonas afectadas, pero con una mínima cantidad de… https://t.co/BejZz11dzk"
neutro,@elustwtf @Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT @dosogas… https://t.co/El0J97e3a1
neutro,Estaría increíble que en el evento de Mty hicieras un centro de acopio @yuyacst
positivo,@yuyacst Y también alimentos para los animales 🙏🏼💓
positivo,"@yuyacst Somos un gran país del que sentirnos orgullosos, uno solidario. 👏💖"
positivo,MIS YOUTUBER'S ADORADOS ME ENORGULLECEN💖 @yuyacst @benshorts #FuerzaMexico
neutro,@yuyacst Yuyita dicen que ya casi no se requieren alimentos si no más material de curación 🙏🏼❤️
neutro,@nathcampost @miketrouble @yuyacst @DhasiaWezka @benshorts @gwabiR https://t.co/RL9SiQY5hB
neutro,Yuyita no pude mandar todo el mensaje completo porfa comunícate con migo estamos llenando un trailer con víveres pero no sabemos.. @yuyacst
positivo,"@yuyacst YUYAAA gracias por apoyar, TE AMO!!❤❤😰 @yuyacst"
positivo,Y después preguntan por qué amo tanto a estas personas 😍💓👏🌌💪 #TodosPodemosAyudar #FuerzaMexico GRANDE @yuyacst 👏👏👏👏👏 https://t.co/AGyNOAKIsw
positivo,📣#Fisioterapeutas atentos!  MAÑANA nuestra labor se necesita!  #Sismomexico2017 #AyudaCDMX #mexicoestadepie  RT 🔔 R… https://t.co/V4Ceg89QKP
neutro,@benshorts @yuyacst Hasta cuándo estarán ahí?
neutro,@ariannafarfan2 @Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT… https://t.co/YY3TyGpGXy
positivo,@yuyacst AMIGOS DE SALTILLO🙏❤ RT RT RT!! https://t.co/UOkqBL2ihy
neutro,@DebRyanShow @yuyacst @CaELiKe no nos olvidemos de ellos #Morelos compartan porfa🇲🇽🙏🏼#MexicoLindo https://t.co/4lGVfKBpcd
neutro,@yuyacst  https://t.co/ZwxpwgxHB0
neutro,@lau_browinnie @JesseCassettes @DhasiaWezka @SeducemeMujer @HectorTrejo @werevertumorro @yuyacst @benshorts… https://t.co/JZJATrcdTl
neutro,@yuyacst  https://t.co/9L0OBZ5bJt
positivo,@monlaferte @JazminconJ @Soyalerios @_snuppy08 RT 🙏🙏❤ @yuyacst
neutro,@yuyacst https://t.co/ZXluhxaAmU
neutro,"@Laurend_kelly @joanagrc @benshorts @gissellekuri @ElJuanpaZurita @gwabiR @DebRyanShow @yuyacst @marcelaamq eso, no me especifiqué"
neutro,@chuntokf @yuyacst  https://t.co/LpBGPk1xry
neutro,"@yuyacst Para los rescatistas lleven impermeables, ropa seca o impermeables improvisados con bolsas de plástico, lonas lámparas y medicina."
neutro,@elustwtf @Rubiu5 @GermanGarmendia @mangelrogel @ladivaza @aLexBY11 @auronplay @YellowMellowMG @CelopanYT @dosogas… https://t.co/YkEgx1vUmN
neutro,Compartan ¡Por Favor! @yuyacst @jucaviapri @rix @JuanamartinezH @Juanjaramilloe @ElJuanpaZurita ustedes que tienen… https://t.co/1D5Wb67v0k
neutro,@DebRyanShow estos perritos están perdidos y más están en Nayarit 31 roma sur todos los rescataron y están refugiad… https://t.co/IAIzE2qS4W
neutro,@yuyacst @LosClaxons En donde se ubican
positivo,@yuyacst Como si mi retuit fuera a acabar con tus problemas de insomnio deja el movil y descansa te quiero  😉✨
neutro,@yuyacst  https://t.co/t5n2Lwqeea
neutro,@lau_browinnie @DhasiaWezka @SeducemeMujer @HectorTrejo @werevertumorro @yuyacst @benshorts @betopasillas @Ashauri… https://t.co/6PTZ9ZA6kT
negativo,"@yuyacst ... No he terminado, me equivoqué al enviarlo, prosigo. Te vas mucho a la verga."
negativo,"@yuyacst A ver hijadetuputamadre mucha ayuda para CDMX , Ah pero en Oaxaca y Chiapas no mandaste ni vergas. La ayuda es para todo México"
neutro,"@yuyacst Yuyita en CHINAMECA AYALA, MORELOS no hay ayuda, no ha llegado nada ni nadie por favor"
neutro,@yuyacst AYUDA DIFUNDIENDO PORFAVOR.NO NOS OLVIDEMOS DE OAXACA. CAMPAÑA EN MONTERREY https://t.co/EHXajuiz88
negativo,@rikerpriority @DaniAbores @yuyacst No se vale..ayúdenlos x fa
neutro,@itsValeJB @ExaFM @yordienexa @rogerenexa @rogergzz @gissellekuri @PPTeamRafa @PPTeamLesslie @PPTeamKaren @yuyacst @jucaviapri RT A LA INFO
neutro,@Carolinafelixg @yuyacst
positivo,@yuyacst Gracias por existir 💓🙃
positivo,@Gopanama_ @EPN @WRADIOMexico @Canal22 @Sinaproc_Panama Todo nuestro amor y apoyo para México @yuyacst @Belanova @PatyCantu #PanamaCoopera
neutro,Difundan por favor #FuerzaMexico #FuerzaMorelos @yuyacst @benshorts @gissellekuri https://t.co/R2GDE2dIXR
neutro,@MonsePedrazaV @yuyacst Thanks
neutro,"@yuyacst RT POR FAVOR, MORELOS NOS NECESITA https://t.co/FUnm70Tb09"
neutro,@yuyacst Por favor RT está por caer un multifamiliar en Taxqueña #CDMX necesitamos manos para ayudar a la gente y despejar el área
neutro,"#SomosMéxico #TuiterosUnidos #Sismomexico2017 #Morelos @yuyacst Amiguitos si están en Cuerna vayan a Cruz Roja, los… https://t.co/7nXOzv64A7"
neutro,@betopasillas @yuyacst @SamuelFematt  @benshorts @gwabiR  https://t.co/tIWMXb975n
neutro,@lajosa @ARIBOROVOY @CesarTeo @Ricardo_Peralta @murguiaregina @lopezdoriga @yuyacst https://t.co/vkFvRm5zPZ
neutro,@FioreDymari @yuyacst Fundidora acceso 4
neutro,@JezhelSonora @rubbbb @DebRyanShow @Loschotgun @YayoGutierrez @Piniaexpress @yuyacst @SoyBienMamon Les falta incluír Izúcar de Matamoros
neutro,@yuyacst @Alex_Rdgz3799 rifatelaa
neutro,@_YessicaCano @yuyacst Fundidora acceso 4
neutro,@platanit0o @yuyacst Fundidora acceso 4
neutro,@sofiaescutiaa @yuyacst Creo el objetivo es que salga hoy
neutro,"@yuyacst, esto es lo que necesitan en el ISSSTE de Emiliano Zapata y en el Hospital G Parres, por favor difunde 🙏🏼 https://t.co/W0Ift82iO4"
neutro,@giss77b @yuyacst Fundidora acceso 4
neutro,@yuyacst @eljc81 sobres vato dile a pañales que onda con los vatos y el perro de rescate
neutro,@yuyacst   Por favor 🙏🏻 https://t.co/cha2cq3JHn
neutro,"@yuyacst A Morelos, Puebla o Oaxaca por favooor !!"
neutro,Por favor DIFUNDAN @yuyacst @YuyaMexico @betopasillas @AlexMonthy @LuisitoComunica @CH14_ https://t.co/At8ycDIY3N
neutro,@mf_silvestre @chportocarrero @ElJuanpaZurita @yuyacst @CesarTeo @gissellekuri @nathcampost @zantyferry… https://t.co/GmIwmHAs08
neutro,@elcapiperez @SERGESEPULVEDA @HolaEnfermera_ @uggzo @yuyacst https://t.co/rzGvGUh7z0
positivo,"@yuyacst Hermosa ayudanos a difundir para que la ayuda llegue a Morelos!!!!! Por favor, la gente te escucha"
neutro,@AxelMuniz_Music @marisol_muniz  @COQUEMUNIZ @ElJuanpaZurita @MarialeOficial @OmarYubeili @yuyacst @warnermusicmex… https://t.co/3GoXEKvXMp
neutro,Tengo aĺos mejores ídolos con un  Corazón gigante  @mariobautista_ @yuyacst @PPTeamRafa @PPTeamLesslie @PPTeamKaren… https://t.co/SrEeofAOVk
neutro,@yuyacst  https://t.co/BDJPlrutXy
positivo,@yuyacst gracias❤️
positivo,@yuyacst Yuya eres una ángel :3
neutro,@yuyacst  @_juantamayo  @JuanBertheau  @ElJuanpaZurita  @jucaviapri  @PPTeamRafa @rix @UNAM_MX @PPTeamLesslie… https://t.co/WzO9TTOB67
neutro,@yuyacst  https://t.co/qOvclxO0se
positivo,@yuyacst Gracias!! @yuyacst esto pasa cuando alguien me inspira. https://t.co/G6pFxH7oKA
neutro,"@yuyacst lleven también medicinas, pilas, linternas LO NECESITAN! 🙌🙌🙌 @yuyacst"
neutro,@yuyacst @aleskaacosta la ayuda va en camino mami
neutro,"Se requieren estas cosas en Pochotal, ayudemos #Morelos #Sismomexico2017 #TuiterosUnidos @yuyacst compartan y lleve… https://t.co/hguw3nGRUL"
neutro,@yuyacst Presenté
positivo,@yuyacst SALUDOS @yuyacst  LINDA COMO SIEMPRE
positivo,Difundan 🙏❤ @RebecaSchurenK @InvictosSomos  @yuyacst @heyitspriscila  #AyudaCDMX https://t.co/AiBphqW3w2
positivo,@yuyacst Que orgullosa estoy de ti 😍
neutro,@yuyacst A que lugares los estarán llevando hora?
positivo,@yuyacst Te amamos ❤❤❤.
neutro,@yuyacst No se olviden del chocolate para las calorías #PrayForMexico
positivo,@yuyacst Laaa más ✨
positivo,@yuyacst Muy bueno de tu parte ayudar ! ;)
neutro,"@yuyacst Si necesitan donde quedarse, muy cerca está el albergue en la facultad de enfermería! https://t.co/nc3A7d9Qx3"
neutro,"@yuyacst Yuyita gracias pero por lo que ví hoy no hace falta comida, mejor herramienta, material de curación o boti… https://t.co/q9de77OyBP"
neutro,@frrrias @yuyacst No hay nada aquí en cuautla pasaron cinco camionetas de ayuda pero no hicieron caso y la señal en esa parte está fatal
neutro,@GermanGarmendia @yuyacst @CaELiKe @LuzMunguia_ @werevertumorro compartan porfa🙏🏼🙏🏼 no nos olvidemos de ellos… https://t.co/nZKLXLX5dQ
neutro,"@yuyacst todo con fe y amor porque no darles una mano a los otro. Nos tenemos que ayudar ,como hermanos https://t.co/RMidqAeho0"
neutro,@yuyacst Saldremos brigadistas de queretaro ¿En que región necesitan ayuda? aparte de CDMX #TuiterosUnidos #FuerzaMexico
positivo,@yuyacst  si esperó que nunca te pase nada malo 😭😭😱😱🙌😘😻😻😍😍😍😍😘😻
neutro,POR FAVOR DIFUNDAN MÁS QUE NUNCA @SoyBienMamon @LuisitoComunica @yuyacst @calleypocheoffi @DebRyanShow… https://t.co/smK1PtZTOE
neutro,@LizzBruno @yuyacst Tienes un contacto ahí para coordinar entrega de víveres y ayuda?
neutro,@yuyacst @betopasillas https://t.co/WWclHw3top
positivo,@yuyacst Eres una linda persona
positivo,"@yuyacst MUY BIEN, ¿PODRÍAS APOYAR ESTA PETICIÓN Y DIFUNDIRLA? 🙁🙏  https://t.co/p80XeLSDMX"
neutro,@yuyacst Tambien se puede donar ropa en buen estado?
positivo,@yuyacst Vamos con todo 💪❤🇲🇽
neutro,@yuyacst Si por que #UnidosSomosMás #SomosMéxico
positivo,@yuyacst ADMIRABLE.👏👏👏
neutro,@MarialeOficial @fcarameluchi @SanRuti @nekojitablog @CaELiKe @LuisitoComunica @yuyacst @mariobautista_ https://t.co/adW9XahFnx
neutro,Centro de acopio en MONTERREY exclusivamente para MORELOS @betopasillas @yuyacst ¡compartan! https://t.co/PonfMfTssb
neutro,@yuyacst porfavor dale #RT https://t.co/rcM6UI6NhD
neutro,@yuyacst Ayuda a los pequeños pueblos! #Axochiapan #Tepetzingo #Hueyapan #Jonacatepec #Popotlan https://t.co/QZ7CdUknpN
neutro,#sismocdmx #retweet @yuyacst @caelike @OphCourse @ChumelTorres @CarlosLoret @JannTM @SPCCDMX #CDMX #AyudaCDMX… https://t.co/GrcoIHt1GZ
neutro,En @archivocemos se va a recibir víveres para ls comunidades d la Mixteca poblana de 10 a 16 hrs #AyudaCDMX… https://t.co/pXWEXqoMnO
neutro,@yuyacst Aquí en Monterrey vamos a traer todo lo que necesitan los afectados en la escuela Antonio garza Villareal😇😇😇 una buena acción
neutro,@joanagrc @benshorts @gissellekuri @ElJuanpaZurita @gwabiR @DebRyanShow @yuyacst @marcelaamq 😢😢😢
positivo,"@yuyacst Me da mucho gusto neta que estés haciendo esto❤,como ya escucharon vayan mañana y donen go go go!"
positivo,@yuyacst Yuyiita eres admiirable Hermana💕
positivo,@yuyacst Me encanta que la fuerza México siga no se olviden de los animales ellos también tienen vida 😍😍🙏🏻
positivo,@yuyacst 😘😘😘😘HOLA YUYAAAA TE AMOOO
neutro,"@yuyacst MORELOS NECESITA AYUDA, FAVOR DE DIFUNIDR!! https://t.co/EnfVdHv8Fy"
positivo,@yuyacst #FuerzaMéxico
positivo,@yuyacst Todo con amor y fe se puede siempre nos tenemos que ayudar y darle una mano al otro
neutro,@Bazookajoeradio @yuyacst https://t.co/L3b1L3o7Ez
positivo,"@yuyacst Tienes un corazón enorme, Yuyita❤🙊"
positivo,@yuyacst Eres la mejor yuya ♡
positivo,@yuyacst Me siento como una mamá bien orgullosa de ti:'). Ya hice mi donativo con la cruz roja♡
neutro,@yuyacst mi familia tiene un supermercado reconocido en bogota queremos unirnos a la causa mi número es +57 3057603384 coordinemos la ayuda
neutro,"@yuyacst Ayuda en yautepec, alta vista, Zacatepec, civac, jiutepec ya mucha ayuda en jojutla y Cuernavaca"
positivo,@yuyacst Que lindo es que todos apoyen y más personas como tu💕
neutro,"@yuyacst Esoleee, gracias por usar tus redes sociales y tiempo en esto, te amooo!"
neutro,@yuyacst Rt yuya🙏🙏 https://t.co/ioXkxoYjNI
neutro,@yuyacst ¡Ayudanos a difundir esta campaña! https://t.co/rJoSS1UVFV Podemos salvar muchas vidas.
positivo,@yuyacst Fuerza México
neutro,Cruz Roja de Cuernavaca necesita ayuda de voluntarios #Sismomexico2017 #Morelos #TuiterosUnidos RT por favor!… https://t.co/5EuifQUZnj
positivo,@yuyacst Eres la mejor ✔❤
positivo,@yuyacst Eres una chingona
positivo,"@yuyacst Me da mucho gusto que estés ayudando, eres la más buena❤️❤️❤️ oye adivina quien cumple años mañana ? 🙊🎉🎉🎉🎂🙊🎉🎉🎂🎂"
positivo,@yuyacst APOYEMOOS!AHÍ VERÁN A NUESTRA CHIQUITA BELLA.
positivo,"@yuyacst Eres la mejor, quisiera ir y aportar ayuda☹💖"
positivo,@yuyacst https://t.co/3Ok6FXbkDj Honduras esta con ustedes ❤️🇲🇽🇲🇽
positivo,@yuyacst @betopasillas https://t.co/U8joZmysZj
positivo,@yuyacst Ahi nos vemos mi Yuyis ✋💕👌
positivo,@yuyacst Gracias Amor ♡
positivo,"@yuyacst Eres tan buena persona, en verdad GRACIAS POR APOYAR. Te amo inmensamente.💙"
positivo,@yuyacst ♥️
positivo,@yuyacst Sos mi ejemplo a seguir ❤
positivo,@yuyacst Que Dios te bendiga yuyita que buena eres
positivo,@yuyacst 🙏🏻
neutro,@danieeibanez @DnielaMoreno @yuyacst https://t.co/ZpOnNNA8eZ
neutro,Amigos en el IMSS de Plan de Ayala en Cuernavaca se necesita comida preparada #Morelos #Sismomexico2017 #TuiterosUnidos @yuyacst
neutro,@yuyacst @yuyacst yo soy de Monterrey!! En que parte(lugar) de Monterrey está el camión??😨
neutro,@dannapaola @yuyacst @dgocardenas @Jorge_Anzaldo RT.🙏 https://t.co/cVBB80NpKm
neutro,@joanagrc @benshorts @ElJuanpaZurita @gissellekuri @gwabiR @yuyacst @marcelaamq Aprovechando que vienen para Morelos https://t.co/ZOaFCjb80W
neutro,@yuyacst Cuando sale el camión?
positivo,@yuyacst @betopasillas #FuerzaMexicoLindo ❤️🇲🇽 https://t.co/uSwU2XbBKS
neutro,Retweeted Yuya (@yuyacst):  ⭐️¡AMIGOS DE MONTERREY!‼️ RT RT https://t.co/RowvtbChC4 https://t.co/V99aGyKqcB
neutro,@yuyacst  Centros de Acopio y Albergues en Morelos. https://t.co/N0H63MqHkt
neutro,@yuyacst Yuya en hueyapan hace falta manos cobijas están muy mal aquí el gobierno no ha hechos presencia
negativo,@junge49 @yuyacst QUE PENDEJO
neutro,@nathcampost @gissellekuri @jucaviapri @ElJuanpaZurita @styledbyale @rix @YosStoP @LuisitoComunica @yuyacst https://t.co/04FKbtEfAz
positivo,@yuyacst todo va salir a delante DIOS este con ustedes se que no estoy físicamente pero todo mi apoyo para ustedes #FuerzaMexico 🇲🇽
positivo,"@yuyacst fuerzas a ti Yuyita a todo mexico , desde Argentina eh mandado varias cajas para alla , espero que pueda s… https://t.co/2Ki7NACevT"
neutro,@yuyacst En que parte de Monterrey esta el camión?
neutro,@DhasiaWezka @SeducemeMujer @HectorTrejo @werevertumorro @yuyacst @benshorts @betopasillas @Ashauri @ChumelTorres… https://t.co/upqCAjZVUE
neutro,Por cada peso se multiplica x5 compartir para #donar y ayudar a largo plazo @supercivicosmx @yuyacst @hdemauleon… https://t.co/6O3vKQI8nB
neutro,@yuyacst @JimrisingSC tú tienes amigos en Mty
neutro,@yuyacst Albergues en Morelos https://t.co/9M4tDQx5xX
neutro,OMG @yuyacst https://t.co/QPhHWhfGKW
neutro,@yuyacst @OsmarArturo Yuyita ocupa de tu ayuda
neutro,"@yuyacst Y otras localidades como Ocuituco, Quebrantadero, Tepetzingo, Axochiapan, Jonacatepec necesitan ayuda!"
neutro,"@yuyacst Hueyapan, Morelos https://t.co/a3ccB6GKnM"
neutro,@DeniseMaerker @EPN @osoriochong @lopezdoriga @CarlosLoret @yuyacst  MORELOS NOS NECESITA! #FuerzaMexico https://t.co/CV0cUiqlTL
negativo,@bateriaseriatv1 @yuyacst No me juzgues Coño🙄
neutro,"@yuyacst Tepalcingo, Morelos https://t.co/ArDJejHvna"
neutro,@Bjxdith_ @joanagrc @benshorts @gissellekuri @ElJuanpaZurita @gwabiR @DebRyanShow @yuyacst @marcelaamq Yo hable con… https://t.co/MtKo9sYX6A
neutro,@yuyacst @betopasillas https://t.co/32YknNkyHX
neutro,@yuyacst @GuevarinYareni  miraa
neutro,@yuyacst Yuyita! Para los que son de Xalapa y quieran DONAR!:) yo iré mañana. https://t.co/fqM7As2dmj
neutro,@yuyacst Nomas quieres ir a ver qué onda y grabar para tu canal si en verdad quieres ayudar confórmate con enviar algo.
neutro,@yuyacst @AlfonGuerra
neutro,@yuyacst  https://t.co/jzQvKfpdZ2
neutro,"@yuyacst @ChumelTorres @diegoluna_ @GaelGarciaB por favor, ayudan muchísimo con un solo RT https://t.co/0iAKe6R5jL"
positivo,@yuyacst Yuya muchas gracias por todo el apoyo para Morelos. Morelos está sufriendo demasiado.
positivo,@yuyacst animo😊😎
neutro,@yuyacst ayuda en jojutla !!!! urge Retroescavadora  mucho diesel Maquinaria Agua Comida preparada Medicamentos  Su… https://t.co/3X23s2JK24
positivo,"@yuyacst TE ADMIRO  MUCHO @yuyacst.. me encanta esa linda  sonrisa que tienes, con todo el respeto del mundo.."
negativo,@YanpollCarranza @yuyacst Ignoren las lisuras de esas chavas 😂.
neutro,@lopezdoriga @yuyacst Es verdad mucha personas no tienen como comunicarse es tiempo de ayudar alos hermanos de mexico
neutro,@VivianaCantuu @yuyacst Fundidora acceso 4
neutro,@JezhelSonora @DebRyanShow @Loschotgun @YayoGutierrez @Piniaexpress @yuyacst @SoyBienMamon Ya va en camino... FUERZ… https://t.co/fZO6Oon4vp
neutro,@yuyacst En donde estan ubicados???
neutro,@yuyacst YOOO IREEEE
neutro,"When yuya sube una foto, no la descargo a tiempo y luego la borra @yuyacst https://t.co/mGXN3YYXPX"
neutro,@nathcampost @yuyacst @benshorts @Wereverwero @werevertumorro @jucaviapri @ElJuanpaZurita @JuanBertheau… https://t.co/BfJ51Y8eF5
positivo,@yuyacst Te faltaron los perritos buscadores 💙🐶
positivo,@yuyacst qué gran corazón tienes ❤
positivo,@yuyacst Eres la mejor yuya ♡
positivo,@yuyacst Que orgullosos tenéis que estar de vosotros mismos !
positivo,@yuyacst Eres la más buena ❤️❤️❤️❤️
neutro,@yuyacst Un min de silencio por nuestros hermanos caídos en México. https://t.co/FLJ02q1A9l
neutro,@yuyacst ¿Dónde están? soy de aquí de Mty
neutro,@yuyacst Necesitamos transporte de la CDMX para llevar ayuda a Morelos 🙏🙏🙏🙏🙏
neutro,@yuyacst AYUDANOS CON RT MORELOS NECESITA AYUDA!!!! https://t.co/wN8vuHIUNF
neutro,@yuyacst 🙏🏻🙏🏻🙏🏻 amigos todos podemos !
neutro,@yuyacst Sabes a qué hora salen ?
positivo,@yuyacst Te amo demasiadoooo!
neutro,@yuyacst https://t.co/cuxOQthqGS porfa @yuyacst da RT para que se difunda #AyudaCDMX
positivo,@yuyacst tienes un corazón hermoso enserio
neutro,@yuyacst @betopasillas @Iaperra @LuisitoComunica @ChumelTorres https://t.co/aVIOzsXZzs
neutro,Retweeted Yuya (@yuyacst):  ⭐️¡AMIGOS DE MONTERREY!‼️ RT RT https://t.co/2FRLlzDw0I https://t.co/VCNitlDBpb
positivo,"@yuyacst Chicos sabemos que su amor por yuya es grande, pero ayuden para ayudar, si tiene la posibilidad lleven víveres ❤"
neutro,@diegoluna_ @GaelGarciaB @AristeguiOnline @salmahayek @marthadebayle @yuyacst @belindapop @amandamiguels… https://t.co/VJan09DuXc
positivo,@lilisgpe @yuyacst graciaas💜
neutro,@ayalagtzalexis @betopasillas @yuyacst @serch_pr Esto referente a la gente de Morelos
neutro,@yuyacst En donde estan ubicados??
positivo,"@yuyacst Gracias por la gran información Yuya, es de gran ayuda 🙌🏾❣️"
neutro,@ayalagtzalexis @betopasillas @yuyacst @serch_pr https://t.co/V35gt01mBA
positivo,"@yuyacst ""SALUDAME""🙏🙏🙏"
positivo,@yuyacst ay te amooo
positivo,@yuyacst Ayudemos !
neutro,@yuyacst Ayudemos a todos aquí en México y en Morelos y en donde hay daños
neutro,@yuyacst Vamos si se puede
positivo,@yuyacst  hola yuyita te amoooo 😘😘😘😻😻😍😍😘😘😍
neutro,¡¡NECESITAMOS AYUDA EN MORELOS!!😥 @yuyacst @LucahOficial @nathcampost @jucaviapri..  RT para que se vea… https://t.co/V1CTgPWRzB
positivo,@yuyacst Hay que recolectar muchas cositas ❤
positivo,@yuyacst Te amo... hermosa!! 😍💖
neutro,"@yuyacst Hasta que hora van a estar allí, recibiendo víveres?"
neutro,@yuyacst Todos podemos ayudar !
positivo,@yuyacst Omgggg quieroooo😨
neutro,@yuyacst Ayuden amigos !
positivo,@yuyacst TE AMOOOOOO!
neutro,@JezhelSonora @YayoGutierrez @DebRyanShow @Loschotgun @Piniaexpress @yuyacst @SoyBienMamon Yo hoy estuve allá. Hay… https://t.co/IPDBupmcoz
neutro,"@yuyacst Yuya ya hay suficiente ayuda ahí, hay muchos más municipios que necesitan mucha ayuda"
neutro,Difundan  @RafaStrecci @gissellekuri @yuyacst https://t.co/VFl3fCsGtA
neutro,@yuyacst Llevame contigo
neutro,"Si esto es real, ¿Aún siguen creyendo que el calentamiento global es falso? Ya es hora de ser consientes❤️🤘🏼🇲🇽… https://t.co/nE5opw7Wx4"
neutro,@JezhelSonora @DeniseDresserG @DebRyanShow @Loschotgun @YayoGutierrez @Piniaexpress @yuyacst @SoyBienMamon Estamos… https://t.co/j9F3UfUh8W
neutro,@JezhelSonora @YayoGutierrez @DebRyanShow @Loschotgun @Piniaexpress @yuyacst @SoyBienMamon https://t.co/8BVvyY3nBe
neutro,"@yuyacst Jojutla está atascada, es mi difícil llegar. Pero ojalá puedes llegar bien. Mañana voy también ❤️"
neutro,#fisuras #sismo #sismocdmx #retweet @yuyacst @caelike @OphCourse @ChumelTorres @JannTM @SPCCDMX #CDMX #AyudaCDMX… https://t.co/wyHfDicnQk
neutro,Compartan 🙏🏻 @YamilRex @MTV_Fer @yuyacst @CaELiKe @nathcampost https://t.co/U59oMSkD56
neutro,@yuyacst  https://t.co/t4rWvxOjP7
neutro,@yuyacst  https://t.co/dWa2r3Nuzo
