label,text
Neutro,"@yuyacst ¡Buen día! Envié un correo a yuya_cst@live.com con el fin de conocer algunos precios por publicidad en tu canal, ojalá puedas verlo"
Neutro,RT PLIS 👇👇 @zantyferry @RenataAltamiran @CesarTeo @Ricardo_Peralta @PepeYTeo @yuyacst @ChocheElBlog @looisrivas… https://t.co/IMYzLRVM5Z
Neutro,@JuanBertheau @LuisitoComunica @yuyacst https://t.co/VtNLQgSERO
Neutro,@yuyacst @diegoluna_  @ARIBOROVOY NO ES EL UNICO CASO POR FA COMPARTAN!!! https://t.co/9Aju72Q3pj
Neutro,@alanxelmundo @yuyacst @LuisitoComunica https://t.co/o2Ubv7iCMO
Neutro,"Oye, @yuyacst Ojo aquí 👇 https://t.co/wCQf6EENno"
Positivo,@tuiterosunidos_ @yuyacst Está muy activa apoyando.
Neutro,@yuyacst Donde?😐
Positivo,"@_YoSoyYesi @LapCareSol @yuyacst Muy bien twiteros, bloggeros, gente en general apoyando, bien jóvenes, ustedes ser… https://t.co/17zqvFuIgw"
Positivo,"Amo todas las cosas bonitas que estás haciendo, tienes un corazón enorme @yuyacst ❤️🇲🇽"
Neutro,@maurg1 @yuyacst @EvaDeMetal https://t.co/4CifAGySAJ
Neutro,"@yuyacst Tengo gente de risaterapia listos para ir a los albergues, solo necesitamos hablar con algún coordinador. ¡¡AYÚDENME PLEASE!!!"
Positivo,La carita hermosa de @yuyacst diciendo que no ha dormido vs la mía cuando no he dormido https://t.co/f9njtMnTEt
Positivo,@Alejandramonge @Delamori @yuyacst A ustedes por no dejar a las comunidades!
Positivo,@erikaaldanapty @CH14_ @uggzo @yuyacst Se agradece mucho!!! Gracias erika!! Un abrazo grande para nuestro pais hermano Panama!!
Positivo,@liz_nahi24 @Delamori @yuyacst Muchísimas gracias.
Neutro,@yuyacst ola yuya yo quiero ser igual un yutuber y subir vídeos de videojuegos y quiero aser una colaboración contigo espero tu respuesta
Neutro,#FuerzaMexico @maya_lopz @RosyMcMichael @yuyacst @BeautybyNena @alanxelmundo @RogerMoraTagle @jdbalart https://t.co/ZyGUBxo56j
Neutro,@SniperTexano @PiqueFutbol_ La confirmada es @yuyacst la del burro estuvo cerca pero no
Neutro,"@Alejandramonge @Delamori Sería importante preguntar en el centro de acopio cómo van a llevar la ayuda, por ejemplo… https://t.co/TD4KPQc60o"
Neutro,RT💔😭✋🇲🇽 @JuanamartinezH  @LuisitoComunica @DebRyanShow @CaELiKe @yuyacst  @nathcampost Ayuden por favor😭🙌 https://t.co/soBF0lUmLb
Positivo,"lastima que solo puedo dar un ❤ me gustaria darle a @yuyacst 120,000,000 ❤ YUYA ERES LA MEJOR YOUTUBER DE TODAS! https://t.co/60fJakuDQl"
Neutro,@Chava_Duran95 @gissellekuri @nathcampost @yuyacst Siii para allá y puebla los llevaran
Neutro,"@PaoPoulain ME DA MUCHO GUSTO, PARA QUE APRENDAS QUE EL KARMA SIEMPRE SIEMPRE ESTARÁ DETRÁS TUYO. PÍDELE AYUDA… https://t.co/0dB196EAKM"
Neutro,@chispi_cv7 @PiqueFutbol_ @yuyacst @burrovan Lo sabía!
Neutro,NO DEJAN ENTREGAR AYUDA MORELOS @lopezdoriga @HolaSunshinee @yuyacst @Delamori @CarlosLoret @LAURAGII @ChumelTorres… https://t.co/oKb3gxrv8z
Neutro,@SniperTexano @PiqueFutbol_ Negativo! @yuyacst y posiblemente @burrovan
Neutro,@Chava_Duran95 @gissellekuri @nathcampost @yuyacst Siiiiii we por si la quieres jajajaja
Neutro,"@Liz_SC11 @gissellekuri @nathcampost @yuyacst Y, se necesitan en Morelos, es donde menos ayuda ha llegado."
Neutro,@Liz_SC11 @gissellekuri @nathcampost @yuyacst Incluye a Sandy? 😂🤔
Neutro,"Voy a anenecuilco, si necesitan algo específico o quieren que pregunte por alguien díganme. @eleseguey @yuyacst @ChumelTorres"
Neutro,RT por favor 🙏 @DebRyanShow  @SERGESEPULVEDA @ChefMarianoS @yuyacst @VengaLaAlegria @Javier_Alatorre @lopezdoriga… https://t.co/S94WqJpC8G
Positivo,@_YoSoyYesi @yuyacst @yuyacst  Gracias por ayudar Mariand! 😊
Neutro,@Katt_RM @uggzo @ChumelTorres @ElJuanpaZurita @rix @yuyacst @CaELiKe @werevertumorro @ChumelTorres @LuisitoComunica        🚫RT RT RT🚫
Neutro,@marila_zo @diegoluna_ @GaelGarciaB @silviaolmedo @CarlosMayorga31 @gesusconge @Trafico_ZMG @nodigamosmas @UNAM_MX… https://t.co/lYdcEHhZOb
Neutro,@Katt_RM 🚩RT POR FAVOR❗ @ChumelTorres @uggzo @yuyacst @CaELiKe @LuisitoComunica @luisitorey @ElJuanpaZurita @jucaviapri @rix @DebRyanShow
Positivo,Reconocimiento a quienes lo ha dado todo #FuerzaMéxico #MexicoDePie @RealGDT @Gisela_Verdin @Sinueton @yuyacst… https://t.co/oWM0aLkNCN
Neutro,"Totolapa, tlayacapan, ocuituco necesitan ayuda porfavor pasen la voz @nabileahumada @yuyacst @Guarromantico_… https://t.co/TA6xBj9JGu"
Neutro,@yuyacst https://t.co/3cPUP1cqC9
neutro,@yuyacst Uonmoho
neutro,@javierjesi @screamau @jrisco @macpuente @PatyCantu @monlaferte @SigmanStephanie @rix @anabarbaramusic… https://t.co/BpQmZWHbyl
neutro,@LuisitoComunica @luisitorey @lopezdoriga @VengaLaAlegria @nathcampost @SoyFernandaBlaz @betopasillas @yuyacst… https://t.co/o3WpCk6z9J
neutro,A donde necesitan ayuda? Hoy saldrá esto diganme para donde necesitan mas @gissellekuri  @nathcampost  @yuyacst https://t.co/0G12TwSt4A
neutro,@estebeat13 @JezhelSonora @YayoGutierrez @DebRyanShow @Loschotgun @Piniaexpress @yuyacst @SoyBienMamon Perdon por c… https://t.co/MWrrRUvSPE
neutro,@yuyacst Para los que lo necesitan! https://t.co/uVtYTE2Wk7
neutro,3 @yuyacst @Sergecast @betopasillas llegue a las personas que en verdad la necesitan. Sinceramente no se vale este tipo de cosas
neutro,"2 @yuyacst @Sergecast @betopasillas para Morelos  se van a guardar en bodegas por ordenes de la esposa del gobernador, no dejan que la ayuda"
neutro,"@yuyacst  Yuya, somos de una Universidad de Veracruz, tenemos viveres para llevar a Morelos, pero no sabemos como, NECESITAMOS TU AYUDA! RTT"
neutro,@Danie_Avilaa ES INFO. VERDADERA RT!  @capa_invisible @dosogas @yuyacst @juanmapiano @YayoGutierrez @luisitorey… https://t.co/bb2JLEFRvI
neutro,"1 @yuyacst @Sergecast @betopasillas hoy hace como dos horas llegaron dos trailes con despensa, pero les dijeron que toda la ayuda que traen"
neutro,@werevertumorro @yuyacst @ChumelTorres @CaELiKe @luisitorey @HolaSoyGerman_2  #GracoRobaAcopio para damnificados en… https://t.co/xcp2HKsEkc
neutro,@werevertumorro @yuyacst @marthahigareda @DebRyanShow @ReginaBlandon @ARIBOROVOY @belindapop no se puede ser una op… https://t.co/P1zQXPwKeL
neutro,@Delamori @yuyacst  RT porfavor yuyis debemos de acabar con esto!
neutro,EugenioDerbez @yuyacst @brozoxmiswebs @CH14_  @AristeguiOnline @lopezdoriga @GalileaMontijo @OMARCHAPARRO… https://t.co/UXXulTpnHg
neutro,Brigadistas ubican 5 niñoscon vida en colegioRébsamen y el gob.  meterá maquinaria para recoger escombro@taniarin @SERGESEPULVEDA @yuyacst
neutro,ALGUIEN QUE NECESITE UNA CÁMARA TERMOGRAFICA? #DifundirConRT #sismo #AyudaMx @HectorTrejo @nathcampost @yuyacst https://t.co/xipjTGRJdo
neutro,"@NachoVmx @yuyacst Hola Nacho, pronto daremos información sobre una nueva fecha. Por favor mantente al pendiente."
neutro,"@yuyacst Desde 🇪🇨  Tus donaciones son importantes para hermanos mexicanos, nos necesitan. ¡Un #QuitoSolidario para… https://t.co/zpEZWnE2E7"
neutro,"RT ‼️ @ChumelTorres @uggzo @lopezdoriga @yuyacst @SeducemeMujer @erendiritas @CriSzis ES IMPORTANTE, el gobierno pone placas de “piso firme”"
neutro,@PaoCFlo @yuyacst Aquí el testimonio de unos amigos que desde monterrey llevaron a #morelos un trailer repleto de v… https://t.co/pMV7WB7Uk8
neutro,@yuyacst https://t.co/R8zemJxTsy
neutro,@SamSCid @LaSalle_MX @quiquegaldeano @Rommel_Pacheco @yuyacst @elcapiperez @ARIBOROVOY @manunisima @ReginaBlandon… https://t.co/30MOMD9Crw
neutro,@yuyacst Chi
positivo,#MexicoUnido @yuyacst @daniellachavezc https://t.co/oRgmWdIlhA
neutro,@Oye897 @belindapop Y también @yuyacst
neutro,"@Delamori @yuyacst  apoyo, chiquita que está pasando"
neutro,@unamony @yuyacst Sabes cómo va esa lista?
neutro,@benshorts @LOS3TT @GabyTips @alvaroblancarte @betopasillas @yuyacst Deberían ir personalmente a dejar ella ayuda c… https://t.co/ZYMEqheBro
neutro,@yuyacst @betopasillas https://t.co/dj6v7peXFI
neutro,RT URGENTE  @MascotasSismo @lagateria @PETSMexico @condesa @ColoniaRomaDf @GalileaMontijo @yuyacst @AlexXxStrecci… https://t.co/zqe6Uou8CO
neutro,@Pinchenfermo @LaSalle_MX @quiquegaldeano @Rommel_Pacheco @yuyacst @elcapiperez @ARIBOROVOY @manunisima… https://t.co/aVvcEqPMPD
neutro,@SamSCid @LaSalle_MX @quiquegaldeano @Rommel_Pacheco @yuyacst @elcapiperez @ARIBOROVOY @manunisima @ReginaBlandon… https://t.co/rXU9tWlDGf
neutro,@yuyacst aver :v
neutro,@yuyacst me ayudas a darle RT la ayuda que esta llegando a #Morelos la estan almacenando y no llega a las personas… https://t.co/swhpEwsx9L
neutro,@PepeEnVivo @AristeguiOnline @lopezdoriga @yuyacst @taniarendo #AyudaMexico #FuerzaMexico https://t.co/EthFCN7c9e
neutro,@yuyacst https://t.co/6SOrdD4SZA
negativo,No veo a @yuyacst  levantando escombro. Asi que cualquier cosa que sea mensajes buena onda de las feminazis no valen!
neutro,@mane_ribs @YayoGutierrez @LuisitoComunica @yuyacst https://t.co/bw8WCJVJj5
positivo,"Thanks to @yuyacst for all the advices in fashion and beauty! Be aware that there will be surprises, only in @illmonBeauty  #IESEGsmm"
neutro,#RoboComoGraco  @werevertumorro @CaELiKe @yuyacst @GOMITA_OFICIAL @maurg1 @lapizito123 https://t.co/NRxSLQqRKn
positivo,"@yuyacst Espero que ya estés en casa y hayas llegado con bien, gracias por venir a ayudar a los poblados de morelos💗"
neutro,@yuyacst Vengan a Chiapas y Oaxaca
neutro,@yuyacst @DalasReview @HotSpanishTV @GermanGarmendia  Ayudanos hacerlo viral para alentar a las personas a ser soli… https://t.co/uv6h5DOXyP
neutro,@yuyacst Yo hoy voy a ir a donar a Morelos
neutro,@yuyacst sube video con tu opinión del desastre en México
positivo,Me hiper mega mama la voz chiqueada de @yuyacst  😍😍😍
positivo,@yuyacst 💅😍😍😘😘😘😘 https://t.co/YqyqWFk8tR
neutro,@yuyacst si es verdad que vendras a monterrey al evento de sedal?
positivo,@_YoSoyYesi @yuyacst @yuyacst que bonito se aprecia mucho eso... yuyita es un amor
positivo,@yuyacst te amo nena 🙌❤️
positivo,@GuapurasDeYuya4 @yuyacst Siempre siendo tan linda. ❤️❤️❤️❤️❤️
neutro,🙏Ayudemos a difundir esto por favor🙏❤️ #SomosMexico #Ayuda #Sismomexico2017 #FuerzaMexíco #PrayForMexico @yuyacst… https://t.co/7aP506uIL7
negativo,@yuyacst Perdon por mis fallas me fallaste me abandonaste .i. Coman verga
neutro,@yuyacst Rosa neon te caliento mas chula bye debaji. Del agua si si bye baby
neutro,@yuyacst punto aparte estas enojada cantadaaa
neutro,@yuyacst vez leal dale
neutro,@yuyacst nomemas
neutro,@yuyacst Si
positivo,@yuyacst muy bien yuya
positivo,"Eres la persona más linda y de un lindo corazón. @yuyacst ❤️Desde aquí Perú, estamos haciendo todo y apoyando esto.… https://t.co/JXyW20ulek"
neutro,@yuyacst o calientes
neutro,@yuyacst o satanica
neutro,@yuyacst quiere usted connigo o ya siempre no que siga en el gym yo
neutro,@yuyacst entiende
neutro,@yuyacst quiero que seas feliz
neutro,@yuyacst quiero sea su orgullo
neutro,@yuyacst no me abandone :'(
neutro,@yuyacst bebe estas espero que se duerma me a visas o esta enojada te amo celos
neutro,@yuyacst si positiva miles
neutro,@yuyacst no sabias
neutro,@yuyacst q mw duele y te extraño
neutro,@yuyacst no mw hagas espwrar pliss
neutro,@yuyacst o ustwd
neutro,@yuyacst arruino todo
neutro,@yuyacst extraño tu mirada bonita chiquitos chinos beba
neutro,@yuyacst plis
neutro,@yuyacst nadie va a saber
neutro,@yuyacst hermosa andale
positivo,"@yuyacst Me voy a dormir con una sonrisa gracias a ti, como de costumbre. Aquí estoy y aquí estaré. Buenas noches mi hermosa❤️"
positivo,"@yuyacst Descansa, qué hay que recuperar mucha energía. Te quiero hasta el infinito y mucho mucho más."
positivo,"@yuyacst Felicidades, yo te aplaudo. Por qué no todos lo hacen con esa intención ni mucho menos con el corazón entregado, así como tú."
neutro,@bestiecilla @yuyacst Así es💔
positivo,@yuyacst Yuya muchas gracias 🤗🤗🤗🤗🙈🙈🙈🙈
positivo,"@yuyacst Eres hermosa por dentro y por fuera, inigualable. Siéntete orgullosa y feliz por ello. Que gran gesto de t… https://t.co/KXCY4MNAMM"
positivo,"Quieres que tus donaciones lleguen a su destino? Aquí una opción, gracias @yuyacst #FuerzaMexico https://t.co/pDBPW18j12"
positivo,@yuyacst Todo ese amor que tú das se te regresará al triple. Por qué lo haces con el corazón.
positivo,"@yuyacst La vida me ha premiado contigo. De ti he aprendido mucho, me has ayudado a mejorar como persona. Y eso te… https://t.co/NS7LEX1q8V"
positivo,@yuyacst Eres el cambio para todos nosotros. Ese ejemplo de vida y de que ayudar y dar amor es lo mejor que uno pue… https://t.co/ZWYSswHBFN
positivo,"@yuyacst ya descansa hermosa, mañana será un nuevo día para poder ayudar, te amo💖"
positivo,"@yuyacst una vez más, TENGO A LA MEJOR IDOLA. Y no quiero ni necesito más. Gracias por ser un gran ejemplo para es generación +"
positivo,"@yuyacst Mi prima de sorpresa llegó por WhatsApp a decirme que estaba contigo, no sabía nada y gracias por ese saludo. Me haces feliz😊"
positivo,@yuyacst @yuyacst Mira esto Yuyita ❤
positivo,@yuyacst Amo la humildad que tienes. Y de todo corazón espero que México recupere pronto todo❤ #FuerzaMexico
positivo,"@yuyacst Buenas noches mi bonita, descansa. Has sido una ayuda muy grande para esa gente. Necesitas recuperar energías. Por favor, te amo❤️"
neutro,Andas obiio @yuyacst
positivo,"Le pedí ayuda a @yuyacst para mi primer tatuaje inspirado en ella, espero me lea 😱🙏🏻"
neutro,@yuyacst dejame conocerte mas cada dia yo nonquiero sofia infiel
positivo,@yuyacst nuncs te vallas
neutro,@yuyacst yo te rogué
neutro,@yuyacst no llorres por mi
neutro,@yuyacst juandomeduele
neutro,@Delamori @jucaviapri @ElJuanpaZurita @mariobautista_ @nathcampost @LuisitoComunica @yuyacst  @SwagToBelieve @Intrapiernoso
neutro,@divisiondelsur @adrianagonv @belindapop  @badperra @yuyacst
neutro,Ayuda o Vanidad? @ManoloCaroS @yuyacst @dannapaola @thalia @AdrianUribe @Delamori https://t.co/LxuWtvLrR4
neutro,@Milenio @revistaproceso @ElFinanciero_Mx @eleconomista  @werevertumorro @yuyacst RT no es posible los apoyos los q… https://t.co/xmEEMnnjbK
positivo,Como cuando ves a @yuyacst en las calles de tepalcingo Morelos 😍 muchísimas gracias por tu ayuda 🙌🏻💕 eres lo máximo https://t.co/lMazFoIjOG
neutro,@mirandaibanez @SanRuti @yuyacst @macaronyukoeru @Pontifex_es @betopasillas @YosStoP @LuisitoComunica @luisitorey… https://t.co/4h0ZtlqvT2
neutro,@werevertumorro @yuyacst @ElJuanpaZurita @CaELiKe @LuisitoComunica @AlexXxStrecci  @Sergecast @AlexMonthy… https://t.co/pNlqd0rIHH
neutro,@yuyacst es esto real? El gobierbo nos pisotea en Morelos??? Venga pueblo no se dejen!!! #mexicoestadepie… https://t.co/xhDWEo1Vvv
neutro,@PaoCFlo @Maritagarme @yuyacst También esos infelices que lo ayudan
neutro,@AndresAddiction @HectorTrejo @ChumelTorres @ElJuanpaZurita @GabyMeza8 @AlexXxStrecci @DebRyanShow @YosStoP… https://t.co/v6FsgoJBwP
neutro,@yuyacst 🙉🙊🙈 casi somos de la misma fecha de nacimiento yo soy del 14 🙈
neutro,@yuyacst @Sergecast @PaoPoulain @betopasillas ustedes son morelenses ayúdenme a difundir esto debe para todos somos… https://t.co/ueaczrdxHF
neutro,@Petco  HELP!! #sonpartedenosotros @_LaDrag @MTV_Fer @FelipeQR25 @uggzo @DeniseMaerker @topos @CruzRoja_MX @yuyacst https://t.co/az7zT027rS
neutro,@soyelcheko @yuyacst @benshorts @RikiBarker @betopasillas @rix @ElJuanpaZurita @jucaviapri  difundalo!!! 🙏
neutro,"@yuyacst @la_baldenebro Algunos dicen que los mexicanos  somos una sociedad dividida,  jajaja 😂😂😂 pendejos! 😆"
neutro,@EPN NO ES JUSTO LO QUE ESTÁ PASANDO CON LOS VÍVERES QUE SE HAN ESTADO ENVIANDO!  Difundan YouTubers!  @yuyacst @MarialeOficial @maire_wink
neutro,@ChumelTorres @aristeguicnn @AristeguiOnline @yuyacst @LuisitoComunica @JuanamartinezH  EL GOBIERNO SE ROBA LOS VIV… https://t.co/mLLQEXDpDg
neutro,@Lizbeth_Hnandez @MarSaRiBG @JuanamartinezH @ccmartha2012 @venusz__ @screamau @Soymarioruiz @MarialeOficial… https://t.co/pzxd449Ppy
neutro,@yuyacst @elguzii YUYITA POR FAVOR LLEVENLO SI PUEDEN A OAXACA!!! &lt;3 CHIAPAS DE MANERA PROPIA SON LOS QUE MENOS TIENEN UN ABRAZO❤️❤️🙏
neutro,@yuyacst Haz la entrega personal!!! Porque el gobierno la está robando ! 😭☹️
neutro,@ChumelTorres @AristeguiOnline @jucaviapri @werevertumorro @yuyacst @uggzo @callodehacha @rix @benshorts… https://t.co/VUMnLtPxXb
neutro,@yuyacst https://t.co/rWMq6h4wMU
neutro,@aristeguicnn  @SoyFedelobo @yuyacst https://t.co/ra1hEsaJip
neutro,@venusz__ @Soymarioruiz @MarialeOficial @mariobautista_ @ladivaza @YosStoP @DebRyanShow @JuanamartinezH @screamau… https://t.co/cnZHA70sZD
neutro,@benshorts @yuyacst @LOS3TT @GabyTips @alvaroblancarte @betopasillas  https://t.co/QUsnvuPq5s
neutro,PODRIAN RETWEETEARLO !! 😭❤👊 @ChumelTorres @aristeguicnn @AristeguiOnline @JuanamartinezH @ElJuanpaZurita @yuyacst… https://t.co/A2BChBZ932
neutro,@RosaIselaFelix3 @rix @Ricardo_Peralta @jucaviapri @Jucaticos @yuyacst Hola esta empresa se ofrece en apoyar tiene… https://t.co/Zq3sGVbK8P
neutro,https://t.co/rRomRml6ci @yuyacst
neutro,"@gabrielamespino @mane_ribs @ChumelTorres @benshorts @yuyacst @Kloquis Autos particulares, si a eso te refieres."
neutro,Pido su ayuda para que las autoridades hagan algo @yuyacst @CaELiKe @CH14_ @Raul_Jimenez9 @rulosorio… https://t.co/qltg9xIWic
neutro,Ayudenme con un RT. 22 de septiembre 2017. 00.11  @LuisitoComunica @GalaMontes2  @FernandaCGA @Wereverwero… https://t.co/YgK8sS5ZKY
neutro,@Ceci_Flores @ExaFM @JoseRon3 @ponchohd @PatyCantu @DulceMaria @yuyacst @ManceraMiguelMX https://t.co/codOWEpcgZ
neutro,@calleypocheoffi @Pochosaurus @danielaacallee @DebRyanShow @yuyacst @LuisitoComunica @HectorTrejo  #RescatePrimero… https://t.co/rAiRKnBmKQ
neutro,@yuyacst comparte por favor https://t.co/bxHIhiwgyW
neutro,"@yuyacst Sobre todo medicamentos, nos urge INSULINA. 💗😭🇲🇽"
neutro,@laura_makeup @yuyacst @YosStoP @SismoMundial @mirandaibanez @DebRyanShow @AzuulBlue @Azuul_Blue https://t.co/wDiQbEoydy
neutro,@yuyacst hermosa te pido un rt una ayuda lo que sea TILZAPOTLA esta olvidado https://t.co/nqOImK1wFr
neutro,@laura_makeup @PonyCrew_Mexico @mirandaibanez @alanxelmundo  @SismoMundial @yuyacst @DebRyanShow @YosStoP RT https://t.co/1nVWQE189R
neutro,@pattylopezdelac @JuanBertheau @CaELiKe @LuisitoComunica @DebRyanShow @yuyacst @GermanGarmendia @jucaviapri… https://t.co/G2heVpYjBO
neutro,@uggzo ayuda a difundir @chochos @yuyacst @chuni @LuisitoComunica @luisitorey @werevertumorro @DhasiaWezka @rix https://t.co/MBSoFbentq
neutro,@epn @rix  @ChumelTorres  @ElJuanpaZurita @jucaviapri @RenoRojas @yuyacst @DIF_NMX  @INEMexico @Milenio @PGR_Mor OJ… https://t.co/eHux3QrHkj
neutro,@pattylopezdelac @JuanBertheau @CaELiKe @LuisitoComunica @DebRyanShow @yuyacst @GermanGarmendia @jucaviapri Por fav… https://t.co/enfbXdOxyL
neutro,@pattylopezdelac @JuanBertheau @CaELiKe @LuisitoComunica  @DebRyanShow  @yuyacst  @GermanGarmendia @jucaviapri por favor RT RT RT !!! 🙏🙏
neutro,@yuyacst @Sergecast @cessleon @Cajafresca @SoyUnPato @SirPotasio @teresagarza @SandyCoben @benshorts @betopasillas https://t.co/XXRMeQrq7x
neutro,@villalobossebas @maqui015 @yuyacst @MarialeOficial https://t.co/fnRZhVgQd5
neutro,Como es esto posible???!! #NoNosCallaran @Pochosaurus @danielaacallee @calleypocheoffi @yuyacst https://t.co/SeTFBlz7pa
neutro,@Yarda50_CU @gracoramirez @fregandaa @yuyacst @chochos @ArturoCarlos Lamentable lo que sucede en el gobierno de… https://t.co/PCDpHxUE0y
neutro,@tudimeDan @gracoramirez @fregandaa @yuyacst @chochos @ArturoCarlos Que se lleven a las comunidades! Que no hagan marrullerias!!!
neutro,@uggzo @chochos @BorrachosVIP @yuyacst @SeducemeMujer @betopasillas @gissellekuri @AristeguiOnline @jrsestaca… https://t.co/DOWpbygqFu
neutro,"@gracoramirez Vaya vaya hijo de la shingada, todos enviando cosas y tú haciendo esto. @fregandaa @Yarda50_CU… https://t.co/G0iAvKcEt3"
neutro,Ayuda los que estén cerca. Por favor RT! @SandyCoben @cessleon @yuyacst @Sergecast @betopasillas https://t.co/dgu09zQtAW
neutro,@NachoVmx @TiendaSoriana @yuyacst 'Seas mamón jajajajaja ❤
neutro,@uggzo @chochos @yuyacst @mirandaibanez @DhasiaWezka @JuanamartinezH por favor Morelos necesita atención.!!!!! https://t.co/anc544TXaD
neutro,@SAAK @ElJuanpaZurita @SPCCDMX @yuyacst @ElJuanpaZurita un grupo de especialistas de guatemala va en camino para apoyar a México
positivo,"@GuapurasDeYuya4 @yuyacst @betopasillas @Fernanda8a Fuerza hermosa! Ya no son uno solo, ahora somos todos juntos una sola fuerza. 🇲🇽❤️"
neutro,@RealGDT @rix @ElJuanpaZurita @lopezdoriga @AristeguiOnline @belindapop @diegoluna_  @yuyacst RT por favor https://t.co/5c0371KGXF
neutro,@yuyacst @betopasillas es neta esto!? https://t.co/UUG0xSrt2r
neutro,@yuyacst @betopasillas @AndresAddiction @RaizaRevelles @g_vanille @AlbertoVill @FaOrozco @iamunbrokengirl
neutro,@yuyacst https://t.co/r4e9Kcbnay
neutro,@yuyacst @betopasillas https://t.co/PXtPGZ5w2Y
neutro,@yuyacst Mira @uggzo
neutro,#MORELOSNECESITAAYUDA  Sigan apoyando amigos💘💘💘 @rix @CaELiKe @nathcampost @danieeibanez @gissellekuri @DebRyanShow… https://t.co/k60Dkrr9g8
neutro,@fxsxvx @yuyacst @betopasillas @benshorts Mira no te robes mis frases ok? O te SUICIDO MADAFAKA
neutro,@yuyacst @betopasillas https://t.co/MAK9z8ZsIr
neutro,#RescatePrimero #sismo @DeniseDresserG @ChumelTorres @yuyacst @nabileahumada https://t.co/5W1awDXAqG
neutro,"@fxsxvx @yuyacst @betopasillas @benshorts Ni para que etiquetas a benshorts, me tiene bloqueado por la nada..."
neutro,PARA LOS CENTROS DE ACOPIO #SISMO @ChumelTorres @yuyacst https://t.co/mwOYSHDmSF
neutro,@yuyacst Ojalá  pudiera llegar ayuda a Hueyapan Ocpxaltepec y Alpanocan de verdad nesesitan mucha ayuda
neutro,EN MONTERREEEY!RT PORFAVOR @betopasillas  @yuyacst  @benshorts @adrianm10  @JuanBertheau @ElJuanpaZurita  @nathcampost  @DebRyanShow
neutro,@yuyacst y @betopasillas tienen las almas y corazones más bonitos que conozco. ❤
neutro,Este es un camión lleno de víveres siendo detenido frente a las oficinas de  @PGR_Mor por mismos policías!… https://t.co/n4sfPILqML
neutro,#MorelosEstaDePie #Mexicanosfuertes #Sismo #19S @GobMichoacan @PGR_Nay @CaELiKe @uggzo @ladivaza @yuyacst… https://t.co/En3v0ZblfV
neutro,@cristal_andrea0 @yuyacst Diosito este con ustedes 😞
neutro,@iosmemesmx @JuanamartinezH @urbandfive @ElJuanpaZurita @yuyacst @XtiianZech @aaxloz @HectorTrejo @nathcampost… https://t.co/Na4vdoS0xF
neutro,@dosogas @yuyacst @gissellekuri @mirandaibanez @SanRuti Yo fui y en serio que se necesita ayuda hay mucha gente necesitada #AyudenaHueyapan
neutro,@ferchiizrs @yuyacst jajaja te amo ferr❤️❤️
neutro,POR FAVOR AYUDEN @dosogas @yuyacst @gissellekuri @mirandaibanez @SanRuti RT RT https://t.co/aQSnMwV1cg
neutro,"@sofiialjag @yuyacst según yo es media desordenada jaja, te amo Sofii❤️✨"
neutro,Así las cosas en #Morelos ! Por favor ayúdeme @uggzo @yuyacst @betopasillas @Sergecast @PaoPoulain @mirandaibanez… https://t.co/XHXuKTJlnY
neutro,"@yuyacst al pareces Justin te quiere tumbar el puesto, deberías hacer algo al respecto, JAJAJA https://t.co/sjW2OWN8pt"
neutro,@Rafael_Larios @urbandfive @HectorTrejo @gissellekuri @JuanamartinezH @ONU_es @ONU_derechos @DaniellBautista… https://t.co/RrOpqfyHHz
positivo,@daniielaatm @yuyacst Qué onda con tu letraaa😍😍
positivo,@daniielaatm @yuyacst que bonita letra tienes
positivo,Amo escribir sobre tii🙊💕 @yuyacst https://t.co/JBsaH3Oyaf
neutro,@yuyacst  NO HA LLEGADO NADA DE AYUDA a la comunidad de TECOMALCO (Morelos)  rt rt https://t.co/00ViwaxDJr
neutro,#Ayuda #AyudaCiudadana #Tlahuac #Tláhuac 🚨 URGENTE 🚨 @ChumelTorres @nathcampost @werevertumorro @yuyacst https://t.co/lgUaph1TeB
neutro,@PepeYTeo @MarioPPineda @YosStoP @LuisitoComunica @luisitorey @yuyacst @EvaDeMetal @uggzo https://t.co/QW0ul1Qwd7
neutro,@yuyacst @tomametenoch Gracias !
neutro,"@yuyacst Si no me equivoco, fueron rescatistas chilenos a ayudar 😍"
neutro,@CarlosLoret @lopezdoriga @NTelevisa_com @Foro_TV @VMexico_ @JHopeMex #RescatePrimero  @akariboonita… https://t.co/ARSe6Qkw9P
neutro,"@Brenda_ReginaF @yuyacst @betopasillas @Fernanda8a NO TENGO PALABRAS, GRACIAS!.🙇❤"
neutro,AYUDA!!! ⚠️‼️ @ChumelTorres @yuyacst @uggzo @benshorts @solamentejoy @belindapop https://t.co/NlomCplfsY
neutro,"@cris_espinoza27 @yuyacst @ulisess_Cast @betopasillas Articulos para bebé, cobijas, articulos para aseo personal, comida preparada, agua."
positivo,@GuapurasDeYuya4 @yuyacst @betopasillas @Fernanda8a De nada Dianita. Seguiré difundiendo y seguiré ayudando hasta m… https://t.co/PN3nxu7XwG
neutro,@CitlalliSegura @yuyacst @ulisess_Cast @betopasillas Como están por allá que es lo que más se necesita?
neutro,@MarSaRiBG @JuanamartinezH @ccmartha2012 @venusz__ @screamau @Soymarioruiz @MarialeOficial @mariobautista_… https://t.co/2t6yYa9EE9
